ID,Project ID,Controller,Module,IOChannel,SoftwareTag,PointDescription,InstallCheck1,InstallCheck2,InstallCheck3,CommCheck1,CommCheck2,Notes
520781,34,MB-B1-UPS-03,NA,AmpsOutC,MB-B1-UPS-03_AmpsOutC,UPS Current Out C,Pass,Pass,Pass,Pass,Pass,
520782,34,MB-B1-UPS-03,NA,BattAmps,MB-B1-UPS-03_BattAmps,UPS Battery Current,Pass,Pass,Pass,Pass,Pass,
520783,34,MB-B1-UPS-03,NA,BattLow,MB-B1-UPS-03_BattLow,UPS Low Battery,Pass,Pass,Pass,Pass,Pass,
520784,34,MB-B1-UPS-03,NA,BattTime,MB-B1-UPS-03_BattTime,UPS Battery Time Remaining,Pass,Pass,Pass,Pass,Pass,
520785,34,MB-B1-UPS-03,NA,BattVolts,MB-B1-UPS-03_BattVolts,UPS Battery Voltage,Pass,Pass,Pass,Pass,Pass,
520786,34,MB-B1-UPS-03,NA,CheckBatt,MB-B1-UPS-03_CheckBatt,UPS Check Battery,Pass,Pass,Pass,Pass,Pass,
520787,34,MB-B1-UPS-03,NA,CommAlm,MB-B1-UPS-03_CommAlm,UPS No Modbus Comm,Pass,Pass,Pass,Pass,Pass,
520788,34,MB-B1-UPS-03,NA,kVA,MB-B1-UPS-03_kVA,UPS Output Apparent Power,Pass,Pass,Pass,Pass,Pass,
520789,34,MB-B1-UPS-03,NA,kW,MB-B1-UPS-03_KW,UPS Output True Power,Pass,Pass,Pass,Pass,Pass,
520790,34,MB-B1-UPS-03,NA,OnBatt,MB-B1-UPS-03_OnBatt,UPS On Battery,Pass,Pass,Pass,Pass,Pass,
520791,34,MB-B1-UPS-03,NA,OutOvrload,MB-B1-UPS-03_OutOvrload,UPS Output Overload,Pass,Pass,Pass,Pass,Pass,
520792,34,MB-B1-UPS-03,NA,OutputHz,MB-B1-UPS-03_OutputHz,UPS Output Frequency,Pass,Pass,Pass,Pass,Pass,
520793,34,MB-B1-UPS-03,NA,SysNormal,MB-B1-UPS-03_SysNormal,UPS System Not Normal,Pass,Pass,Pass,Pass,Pass,
520794,34,MB-B1-UPS-03,NA,VoltsOutA,MB-B1-UPS-03_VoltsOutA,UPS Voltage Out A,Pass,Pass,Pass,Pass,Pass,
520795,34,MB-B1-UPS-03,NA,VoltsOutB,MB-B1-UPS-03_VoltsOutB,UPS Voltage Out B,Pass,Pass,Pass,Pass,Pass,
520796,34,MB-B1-UPS-03,NA,VoltsOutC,MB-B1-UPS-03_VoltsOutC,UPS Voltage Out C,Pass,Pass,Pass,Pass,Pass,
520797,34,MB-B1-UPS-04,NA,AmpsOutA,MB-B1-UPS-04_AmpsOutA,UPS Current Out A,Pass,Pass,Pass,Pass,Pass,
520798,34,MB-B1-UPS-04,NA,AmpsOutB,MB-B1-UPS-04_AmpsOutB,UPS Current Out B,Pass,Pass,Pass,Pass,Pass,
520799,34,MB-B1-UPS-04,NA,AmpsOutC,MB-B1-UPS-04_AmpsOutC,UPS Current Out C,Pass,Pass,Pass,Pass,Pass,
520800,34,MB-B1-UPS-04,NA,BattAmps,MB-B1-UPS-04_BattAmps,UPS Battery Current,Pass,Pass,Pass,Pass,Pass,
520801,34,MB-B1-UPS-04,NA,BattLow,MB-B1-UPS-04_BattLow,UPS Low Battery,Pass,Pass,Pass,Pass,Pass,
520802,34,MB-B1-UPS-04,NA,BattTime,MB-B1-UPS-04_BattTime,UPS Battery Time Remaining,Pass,Pass,Pass,Pass,Pass,
520803,34,MB-B1-UPS-04,NA,BattVolts,MB-B1-UPS-04_BattVolts,UPS Battery Voltage,Pass,Pass,Pass,Pass,Pass,
520804,34,MB-B1-UPS-04,NA,CheckBatt,MB-B1-UPS-04_CheckBatt,UPS Check Battery,Pass,Pass,Pass,Pass,Pass,
520805,34,MB-B1-UPS-04,NA,CommAlm,MB-B1-UPS-04_CommAlm,UPS No Modbus Comm,Pass,Pass,Pass,Pass,Pass,
520806,34,MB-B1-UPS-04,NA,kVA,MB-B1-UPS-04_kVA,UPS Output Apparent Power,Pass,Pass,Pass,Pass,Pass,
520807,34,MB-B1-UPS-04,NA,kW,MB-B1-UPS-04_KW,UPS Output True Power,Pass,Pass,Pass,Pass,Pass,
520808,34,MB-B1-UPS-04,NA,OnBatt,MB-B1-UPS-04_OnBatt,UPS On Battery,Pass,Pass,Pass,Pass,Pass,
520809,34,MB-B1-UPS-04,NA,OutOvrload,MB-B1-UPS-04_OutOvrload,UPS Output Overload,Pass,Pass,Pass,Pass,Pass,
520810,34,MB-B1-UPS-04,NA,OutputHz,MB-B1-UPS-04_OutputHz,UPS Output Frequency,Pass,Pass,Pass,Pass,Pass,
520811,34,MB-B1-UPS-04,NA,SysNormal,MB-B1-UPS-04_SysNormal,UPS System Not Normal,Pass,Pass,Pass,Pass,Pass,
520812,34,MB-B1-UPS-04,NA,VoltsOutA,MB-B1-UPS-04_VoltsOutA,UPS Voltage Out A,Pass,Pass,Pass,Pass,Pass,
520813,34,MB-B1-UPS-04,NA,VoltsOutB,MB-B1-UPS-04_VoltsOutB,UPS Voltage Out B,Pass,Pass,Pass,Pass,Pass,
520814,34,MB-B1-UPS-04,NA,VoltsOutC,MB-B1-UPS-04_VoltsOutC,UPS Voltage Out C,Pass,Pass,Pass,Pass,Pass,
520815,34,MB-B1-UPS-DB-01-PM,NA,ActiveEngy,MB-B1-UPS-DB-01-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520816,34,MB-B1-UPS-DB-01-PM,NA,Ib,MB-B1-UPS-DB-01-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520817,34,MB-B1-UPS-DB-01-PM,NA,Ic,MB-B1-UPS-DB-01-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520818,34,MB-B1-UPS-DB-01-PM,NA,la,MB-B1-UPS-DB-01-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520819,34,MB-B1-UPS-DB-01-PM,NA,PF,MB-B1-UPS-DB-01-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520820,34,MB-B1-UPS-DB-01-PM,NA,Ptot,MB-B1-UPS-DB-01-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520821,34,MB-B1-UPS-DB-01-PM,NA,Vab,MB-B1-UPS-DB-01-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520822,34,MB-B1-UPS-DB-01-PM,NA,Van,MB-B1-UPS-DB-01-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520823,34,MB-B1-UPS-DB-01-PM,NA,Vbc,MB-B1-UPS-DB-01-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520824,34,MB-B1-UPS-DB-01-PM,NA,Vbn,MB-B1-UPS-DB-01-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520825,34,MB-B1-UPS-DB-01-PM,NA,Vca,MB-B1-UPS-DB-01-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520826,34,MB-B1-UPS-DB-01-PM,NA,Vcn,MB-B1-UPS-DB-01-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520827,34,MB-B1-UPS-DB-02-PM,NA,ActiveEngy,MB-B1-UPS-DB-02-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520828,34,MB-B1-UPS-DB-02-PM,NA,Ib,MB-B1-UPS-DB-02-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520829,34,MB-B1-UPS-DB-02-PM,NA,Ic,MB-B1-UPS-DB-02-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520830,34,MB-B1-UPS-DB-02-PM,NA,la,MB-B1-UPS-DB-02-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520831,34,MB-B1-UPS-DB-02-PM,NA,PF,MB-B1-UPS-DB-02-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520832,34,MB-B1-UPS-DB-02-PM,NA,Ptot,MB-B1-UPS-DB-02-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520833,34,MB-B1-UPS-DB-02-PM,NA,Vab,MB-B1-UPS-DB-02-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520834,34,MB-B1-UPS-DB-02-PM,NA,Van,MB-B1-UPS-DB-02-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520835,34,MB-B1-UPS-DB-02-PM,NA,Vbc,MB-B1-UPS-DB-02-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520836,34,MB-B1-UPS-DB-02-PM,NA,Vbn,MB-B1-UPS-DB-02-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520837,34,MB-B1-UPS-DB-02-PM,NA,Vca,MB-B1-UPS-DB-02-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520838,34,MB-B1-UPS-DB-02-PM,NA,Vcn,MB-B1-UPS-DB-02-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520839,34,MB-B1-UPS-DB-03-PM,NA,ActiveEngy,MB-B1-UPS-DB-03-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520840,34,MB-B1-UPS-DB-03-PM,NA,Ib,MB-B1-UPS-DB-03-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520841,34,MB-B1-UPS-DB-03-PM,NA,Ic,MB-B1-UPS-DB-03-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520842,34,MB-B1-UPS-DB-03-PM,NA,la,MB-B1-UPS-DB-03-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520843,34,MB-B1-UPS-DB-03-PM,NA,PF,MB-B1-UPS-DB-03-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520844,34,MB-B1-UPS-DB-03-PM,NA,Ptot,MB-B1-UPS-DB-03-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520845,34,MB-B1-UPS-DB-03-PM,NA,Vab,MB-B1-UPS-DB-03-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520846,34,MB-B1-UPS-DB-03-PM,NA,Van,MB-B1-UPS-DB-03-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520847,34,MB-B1-UPS-DB-03-PM,NA,Vbc,MB-B1-UPS-DB-03-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520848,34,MB-B1-UPS-DB-03-PM,NA,Vbn,MB-B1-UPS-DB-03-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520849,34,MB-B1-UPS-DB-03-PM,NA,Vca,MB-B1-UPS-DB-03-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520850,34,MB-B1-UPS-DB-03-PM,NA,Vcn,MB-B1-UPS-DB-03-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520851,34,MB-B2-DB-01-PM1,NA,ActiveEngy,MB-B2-DB-01-PM1_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520852,34,MB-B2-DB-01-PM1,NA,Ib,MB-B2-DB-01-PM1_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520853,34,MB-B2-DB-01-PM1,NA,Ic,MB-B2-DB-01-PM1_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520854,34,MB-B2-DB-01-PM1,NA,la,MB-B2-DB-01-PM1_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520855,34,MB-B2-DB-01-PM1,NA,PF,MB-B2-DB-01-PM1_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520856,34,MB-B2-DB-01-PM1,NA,Ptot,MB-B2-DB-01-PM1_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520857,34,MB-B2-DB-01-PM1,NA,Vab,MB-B2-DB-01-PM1_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520858,34,MB-B2-DB-01-PM1,NA,Van,MB-B2-DB-01-PM1_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520859,34,MB-B2-DB-01-PM1,NA,Vbc,MB-B2-DB-01-PM1_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520860,34,MB-B2-DB-01-PM1,NA,Vbn,MB-B2-DB-01-PM1_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520861,34,MB-B2-DB-01-PM1,NA,Vca,MB-B2-DB-01-PM1_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520862,34,MB-B2-DB-01-PM1,NA,Vcn,MB-B2-DB-01-PM1_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520863,34,MB-B2-DB-01-PM2,NA,ActiveEngy,MB-B2-DB-01-PM2_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520864,34,MB-B2-DB-01-PM2,NA,Ib,MB-B2-DB-01-PM2_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520865,34,MB-B2-DB-01-PM2,NA,Ic,MB-B2-DB-01-PM2_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520866,34,MB-B2-DB-01-PM2,NA,la,MB-B2-DB-01-PM2_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520867,34,MB-B2-DB-01-PM2,NA,PF,MB-B2-DB-01-PM2_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520868,34,MB-B2-DB-01-PM2,NA,Ptot,MB-B2-DB-01-PM2_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520869,34,MB-B2-DB-01-PM2,NA,Vab,MB-B2-DB-01-PM2_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520870,34,MB-B2-DB-01-PM2,NA,Van,MB-B2-DB-01-PM2_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520871,34,MB-B2-DB-01-PM2,NA,Vbc,MB-B2-DB-01-PM2_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520872,34,MB-B2-DB-01-PM2,NA,Vbn,MB-B2-DB-01-PM2_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520873,34,MB-B2-DB-01-PM2,NA,Vca,MB-B2-DB-01-PM2_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520874,34,MB-B2-DB-01-PM2,NA,Vcn,MB-B2-DB-01-PM2_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520875,34,MB-B2-DB-02-PM,NA,ActiveEngy,MB-B2-DB-02-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520876,34,MB-B2-DB-02-PM,NA,Ib,MB-B2-DB-02-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520877,34,MB-B2-DB-02-PM,NA,Ic,MB-B2-DB-02-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520878,34,MB-B2-DB-02-PM,NA,la,MB-B2-DB-02-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520879,34,MB-B2-DB-02-PM,NA,PF,MB-B2-DB-02-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520880,34,MB-B2-DB-02-PM,NA,Ptot,MB-B2-DB-02-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520881,34,MB-B2-DB-02-PM,NA,Vab,MB-B2-DB-02-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520882,34,MB-B2-DB-02-PM,NA,Van,MB-B2-DB-02-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520883,34,MB-B2-DB-02-PM,NA,Vbc,MB-B2-DB-02-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520884,34,MB-B2-DB-02-PM,NA,Vbn,MB-B2-DB-02-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520885,34,MB-B2-DB-02-PM,NA,Vca,MB-B2-DB-02-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520886,34,MB-B2-DB-02-PM,NA,Vcn,MB-B2-DB-02-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520887,34,MB-B2-DB-03-PM1,NA,ActiveEngy,MB-B2-DB-03-PM1_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520888,34,MB-B2-DB-03-PM1,NA,Ib,MB-B2-DB-03-PM1_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520889,34,MB-B2-DB-03-PM1,NA,Ic,MB-B2-DB-03-PM1_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520890,34,MB-B2-DB-03-PM1,NA,la,MB-B2-DB-03-PM1_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520891,34,MB-B2-DB-03-PM1,NA,PF,MB-B2-DB-03-PM1_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520892,34,MB-B2-DB-03-PM1,NA,Ptot,MB-B2-DB-03-PM1_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520893,34,MB-B2-DB-03-PM1,NA,Vab,MB-B2-DB-03-PM1_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520894,34,MB-B2-DB-03-PM1,NA,Van,MB-B2-DB-03-PM1_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520895,34,MB-B2-DB-03-PM1,NA,Vbc,MB-B2-DB-03-PM1_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520896,34,MB-B2-DB-03-PM1,NA,Vbn,MB-B2-DB-03-PM1_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520897,34,MB-B2-DB-03-PM1,NA,Vca,MB-B2-DB-03-PM1_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520898,34,MB-B2-DB-03-PM1,NA,Vcn,MB-B2-DB-03-PM1_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520899,34,MB-B2-DB-03-PM2,NA,ActiveEngy,MB-B2-DB-03-PM2_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520900,34,MB-B2-DB-03-PM2,NA,Ib,MB-B2-DB-03-PM2_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520901,34,MB-B2-DB-03-PM2,NA,Ic,MB-B2-DB-03-PM2_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520902,34,MB-B2-DB-03-PM2,NA,la,MB-B2-DB-03-PM2_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520903,34,MB-B2-DB-03-PM2,NA,PF,MB-B2-DB-03-PM2_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520904,34,MB-B2-DB-03-PM2,NA,Ptot,MB-B2-DB-03-PM2_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520905,34,MB-B2-DB-03-PM2,NA,Vab,MB-B2-DB-03-PM2_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520906,34,MB-B2-DB-03-PM2,NA,Van,MB-B2-DB-03-PM2_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520907,34,MB-B2-DB-03-PM2,NA,Vbc,MB-B2-DB-03-PM2_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520908,34,MB-B2-DB-03-PM2,NA,Vbn,MB-B2-DB-03-PM2_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520909,34,MB-B2-DB-03-PM2,NA,Vca,MB-B2-DB-03-PM2_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520910,34,MB-B2-DB-03-PM2,NA,Vcn,MB-B2-DB-03-PM2_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520911,34,MB-B2-DB-04-PM1,NA,ActiveEngy,MB-B2-DB-04-PM1_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520912,34,MB-B2-DB-04-PM1,NA,Ib,MB-B2-DB-04-PM1_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520913,34,MB-B2-DB-04-PM1,NA,Ic,MB-B2-DB-04-PM1_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520914,34,MB-B2-DB-04-PM1,NA,la,MB-B2-DB-04-PM1_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520915,34,MB-B2-DB-04-PM1,NA,PF,MB-B2-DB-04-PM1_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520916,34,MB-B2-DB-04-PM1,NA,Ptot,MB-B2-DB-04-PM1_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520917,34,MB-B2-DB-04-PM1,NA,Vab,MB-B2-DB-04-PM1_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520918,34,MB-B2-DB-04-PM1,NA,Van,MB-B2-DB-04-PM1_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520919,34,MB-B2-DB-04-PM1,NA,Vbc,MB-B2-DB-04-PM1_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520920,34,MB-B2-DB-04-PM1,NA,Vbn,MB-B2-DB-04-PM1_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520921,34,MB-B2-DB-04-PM1,NA,Vca,MB-B2-DB-04-PM1_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520922,34,MB-B2-DB-04-PM1,NA,Vcn,MB-B2-DB-04-PM1_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520923,34,MB-B2-DB-04-PM2,NA,ActiveEngy,MB-B2-DB-04-PM2_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520924,34,MB-B2-DB-04-PM2,NA,Ib,MB-B2-DB-04-PM2_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520925,34,MB-B2-DB-04-PM2,NA,Ic,MB-B2-DB-04-PM2_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520926,34,MB-B2-DB-04-PM2,NA,la,MB-B2-DB-04-PM2_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520927,34,MB-B2-DB-04-PM2,NA,PF,MB-B2-DB-04-PM2_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520928,34,MB-B2-DB-04-PM2,NA,Ptot,MB-B2-DB-04-PM2_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520929,34,MB-B2-DB-04-PM2,NA,Vab,MB-B2-DB-04-PM2_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520930,34,MB-B2-DB-04-PM2,NA,Van,MB-B2-DB-04-PM2_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520931,34,MB-B2-DB-04-PM2,NA,Vbc,MB-B2-DB-04-PM2_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520932,34,MB-B2-DB-04-PM2,NA,Vbn,MB-B2-DB-04-PM2_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520933,34,MB-B2-DB-04-PM2,NA,Vca,MB-B2-DB-04-PM2_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520934,34,MB-B2-DB-04-PM2,NA,Vcn,MB-B2-DB-04-PM2_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520935,34,MB-B2-DB-400C-PM,NA,ActiveEngy,MB-B2-DB-400C-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520936,34,MB-B2-DB-400C-PM,NA,Ib,MB-B2-DB-400C-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520937,34,MB-B2-DB-400C-PM,NA,Ic,MB-B2-DB-400C-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520938,34,MB-B2-DB-400C-PM,NA,la,MB-B2-DB-400C-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520939,34,MB-B2-DB-400C-PM,NA,PF,MB-B2-DB-400C-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520940,34,MB-B2-DB-400C-PM,NA,Ptot,MB-B2-DB-400C-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520941,34,MB-B2-DB-400C-PM,NA,Vab,MB-B2-DB-400C-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
520942,34,MB-B2-DB-400C-PM,NA,Van,MB-B2-DB-400C-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
520943,34,MB-B2-DB-400C-PM,NA,Vbc,MB-B2-DB-400C-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
520944,34,MB-B2-DB-400C-PM,NA,Vbn,MB-B2-DB-400C-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
520945,34,MB-B2-DB-400C-PM,NA,Vca,MB-B2-DB-400C-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
520946,34,MB-B2-DB-400C-PM,NA,Vcn,MB-B2-DB-400C-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
520947,34,MB-B2-DB-400D-PM,NA,ActiveEngy,MB-B2-DB-400D-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
520948,34,MB-B2-DB-400D-PM,NA,Ib,MB-B2-DB-400D-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
520949,34,MB-B2-DB-400D-PM,NA,Ic,MB-B2-DB-400D-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
520950,34,MB-B2-DB-400D-PM,NA,la,MB-B2-DB-400D-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
520951,34,MB-B2-DB-400D-PM,NA,PF,MB-B2-DB-400D-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
520952,34,MB-B2-DB-400D-PM,NA,Ptot,MB-B2-DB-400D-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
520953,34,MB-B2-DB-400D-PM,NA,Vab,MB-B2-DB-400D-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
